Cod_Loc,IdProvincia,IdDepartamento,Categoría,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,Teléfono,Mail,Web,Información adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,año_act
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lumiere,Azara 65,Local 5,,11,43610986,danchorena@edicioneslumiere.com,edicioneslumiere.com,,-34.63253170,-58.37267130,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Luminias Srl,Pedro Rivera 4610,Piso 1 Dto 6,1431,11,56337882,,,,-34.56939940,-58.48268370,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,M & A,Paraguay 2302,14? 4,1121,11,49617777,,,,-34.59800000,-58.40070600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,M?dica Panamericana,Marcelo T. de Alvear 2145,,,11,48215520,info@medicapanamericana.com.ar,www.medicapanamericana.com,,-34.59712400,-58.39813200,localización precisa,CAP / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magnaverum,Cerrito 836,1º,1010,11,52722100,,,,-34.59868510,-58.38292490,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Make A Book,Chacabuco 1158,Dto C,1069,11,1564171277,,,,-34.62141400,-58.37563290,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Malas Palabras Buks,Paraguay 749,3? 10,1057,11,43117551,,www.malaspalabrasbuks.com.ar,,-34.59760800,-58.37762600,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Malba,Av. Figueroa Alcorta 3415,(Entrepiso),1425,11,48086565,,,,-34.57716290,-58.40353710,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Manantial, Ediciones",Av. De Mayo 1365,6º 28,1085,11,43836059,,www.emanantial.com.ar,,-34.60936300,-58.38576700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mansalva,Honduras 5270,,,11,1538585127,editorialmansalva@yahoo.com.ar,mansalva.com.ar/home.php,,-34.58710350,-58.43273360,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Marcial Pons Argentina,Av. Córdoba 807,5º A,1054,11,43119924,,,,-34.59894900,-58.37880900,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mardulce,Av. Scalabrini Ortiz 874,Dto 8,1414,11,48614048,,,,-34.59587450,-58.43276110,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Marea,Pasaje Rivarola 115,,1427,11,43711511,,,,-34.60736640,-58.38528390,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Margen Izquierdo,Concepción Arenal 4865,,,11,48571825,nataliabrea_74@hotmail.com,,,-34.59693750,-58.45684340,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Martinez Irma Angelica,Molina 1951,,1440,11,46878617,,,,-34.65956580,-58.51600430,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mc Graw Hill,Av. R. Saenz Peña 917,6° A,1035,11,4326185,,,,-34.59587450,-58.43276110,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mi?o Y Davila,Tacuari 540,,1071,11,43311565,,,,-34.61448160,-58.37907810,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Mil?, Editorial (Amia)",Pasteur 633,,1028,11,49598800,,,,-34.60185600,-58.39974000,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Misiones Franciscanas Conventuales,Condor 2150,,1437,11,49181209,,,,-34.65757800,-58.42914800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Modesto Rimba,Marcelo T De Alvear 1947,3?d,1122,,,,,,-34.59707010,-58.39529750,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Monoblock,El Salvador 4833,,1414,11,48328011,,,,-34.58831240,-58.42837100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mujer Integra Sa,Del Carmen 791,3º A,1019,11,1558184588,,,,-34.59979870,-58.39011140,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mylibro,Yapeyu 283,,1202,11,49581310,,,,-34.61553380,-58.42167580,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nativa Libros Srl,Rio De Janeiro 615,,1405,11,49584769,,,,-34.60842410,-58.43039990,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Nazhira, Palabras Animadas",Catamarca 972,,1231,11,43081521,,,,-34.62109500,-58.40451700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Negro Absoluto S.A.,Av. Caseros 731,"3º ""O""",1152,11,43022521,,,,-34.62685610,-58.37505060,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nelida Bonaldi,Chacabuco 90,9º,1069,11,43437988,,,,-34.60919100,-58.37631500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Newgate,Viamonte 723,9?,1053,11,43228301,,,,-34.59996700,-58.37713200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ni?o Editor,La Pampa 4951,,1431,11,45234271,,,,-34.57862600,-58.47842090,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nicolas Von Der Pahlen,Chile 371,9º D,1098,11,43319174,,,,-34.61596500,-58.37138400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Novak Diego Daniel,Guatemala  4294,5º C,1425,,,,,,-34.58907380,-58.42020950,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Novak Mario Osvaldo,Guatemala  4294,5º C,1425,11,48269904,,,,-34.58907380,-58.42020950,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nueva Libreria,Estados Unidos 301,Pb,1064,11,43629266,,,,-34.61843600,-58.37017100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nueva Vision,Tucuman 3748,,1189,11,48631461,,,,-34.59871700,-58.41819400,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nuevos Tiempos,S?nchez de Bustamante 515,"Piso 2 ""E""",1173,11, 2051 3557,edicionesnuevostiempos@yahoo.com.ar,,,-34.60378690,-58.41435300,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Numeral,Av. Córdoba 744,Piso 5º I,,11,5353831,abello@edhasa.com.ar,www.riverside-agency.com.ar,,-34.59898920,-58.37750630,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ojoreja,M.Ugarte 1507,4? Dto 406,1428,11,154229332,,,,-34.55142110,-58.45257890,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Olmo Ediciones,Marcelo T. de Alvear 2261,Piso 5,,11,48297094,olmoediciones@gmail.com,olmoediciones.com,,-34.59664830,-58.39964200,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Orientación Gráfica Editora /,Gral. Rivas 2442,,,11,45044851,sergiowaldman@yahoo.com.ar,,,-34.59933500,-58.48273520,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Orsai Bar,Pichincha 1142,2? C,1219,11,4307656,,,,-34.62236150,-58.39790970,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Osmar Buyatti,Viamonte 1509,,1055,11,43712512,,www.osmarbuyatti.com,,-34.60064000,-58.38823200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Oxford University,California 2082,P 3 Of 315,1289,11,43026900,,,,-34.64779000,-58.37737100,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paisanita Editora,Conde 718,,,11,1530587936,gaby.luzzi@gmail.com,paisanitaeditora.blogspot.com.ar/,,-34.57791590,-58.44973010,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paprika,Castillo 549,8 C,1414,11,43728403,,,,-34.59491080,-58.43470570,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paradigma Libros Srl,Maure 1786,,1426,11,47772746,,,,-34.56741830,-58.43647080,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paradiso,Fco.Acuña De Figueroa 786,,1180,11,48629167,,www.paradisoediciones.com.ar,,-34.60191800,-58.42242500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Parrafo Aparte,Mendoza 3640,,1430,11,60228690,,,,-34.56847600,-58.46958500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Patria Grande,Av. Rivadavia 6369,,1406,11,46316577,,www.editorapatriagrande.com,,-34.62650300,-58.45631700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paulinas,Larrea 44,,1030,11,49525924,,www.paulinas.org.ar,,-34.60934500,-58.40190100,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Penguin Randon House / Editorial Sudamericana,Humberto Primo 555,,,11,52354400,,www.megustaleer.com.ar,,-34.62073000,-58.37359600,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Peniel,Boedo 25,,1206,11,49816034,,,,-34.61140400,-58.41850670,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Pequeño Editor,Charlone 978,,1427,11,45548192,,,,-34.58105910,-58.45720300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Pictus S.R.L.,Av. Cabildo 1535,3º C,1426,11,47866216,,,,-34.56646340,-58.45124070,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Planta Editora,Tronador 2051,,,11,45524380,luciana.delfabro@gmail.com,,,-34.57180300,-58.47175400,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Polemos,Moreno 1785,5?,1093,11,43835291,,,,-34.61263300,-58.39155800,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ppc Editorial,Callao 410,Piso 2º,1022,11,40000400 int. 202,,www.ppceditorial.com.ar,,-34.60414600,-58.39251100,localización precisa,CAL/CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Praxis Juridica,Talcahuano 437,,1013,11,43814170,,,,-34.60353990,-58.38508500,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prentice Hall - Pearson Education,Belgrano 615,11º,,11,43096100,damian.marrapodi@pearson.com,www.pearsoneducacion.net,,-34.61264800,-58.37492800,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Producciones Publiexpress Sa,Magallanes 1315,,1288,11,43032305,,,,-34.64107450,-58.36973230,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Proeme,Callao 1012,,1023,11,48151190 INT.2,,,,-34.59699600,-58.39341200,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prometeo,Pringles 521,,1183,11,48643297,,www.prometeoeditorial.com,,-34.60579800,-58.42753700,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prosa Y Poesia - Amerian Srl,Uruguay 1371,,1016,11,4815448,,,,-34.59216740,-58.38766420,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Proyecto 451,Chacabuco 1316,,1140,11,1534316222,,,,-34.62360480,-58.37542970,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Puerto Creativo,G?emes 2281,,,11,43722361,javier@edpuertocreativo.com.ar,edpuertocreativo.com.ar,,-34.59248170,-58.40788850,localización precisa,ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Quintana Liliana Ines,Olga Cossettini 1112,8? F,1107,11,1560931713,,,,-34.60973330,-58.36351710,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Quiosquito Virtual,Viamonte 1621,8?,1055,11,1558899979,,,,-34.60066000,-58.39012050,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Quipu, Editorial",Murcia 1558,,1414,11,5365 8325,,,,-34.60392312,-58.44788266,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Raul Manuel Oroza,Leandro N. Alem 428,3? D,1003,11,43123710,,,,-34.60260660,-58.37063210,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,RBA / RBA Gredos / RBA Integral / RBA La Magrana / RBA Molino / RBA Serres /,Av. Córdoba 950,Piso 5 Dto A,,11,51925533,gabriel-motylski@rbaediciones.com.ar,,,-34.59913900,-58.38053420,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Reijenstein Pablo Hugo,Malabia 852,P.B,1414,11,47766354,,,,-34.59565640,-58.43482240,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Restaurant De La Mente,Diagonal S. Peña 615,4º Piso O,1035,11,1556956161,,,,-34.60671520,-58.37556280,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ricordi,Tte.J.D.Peron 1558,,1037,11,43719841,,,,-34.60660600,-58.38866800,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,RiderChail Editions,Hortiguera 172,Piso 8A,1406,11,44319107,contacto@riderchail.com,https://www.riderchail.com,,-34.62445100,-58.44662400,localización precisa,CAL / ISBN,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ríos de Tinta / Tinta Fresca / Voz activa,Av. Corrientes 526,,,11,57763600,info@tintafresca.com.ar,www.tintafresca.com.ar,,-34.60339300,-58.37430490,localización precisa,CAP,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Rubinzal,Talcahuano 442,,1013,11,43730544,,,,-34.60343100,-58.38518300,localización precisa,CAL,2019
02000010,02,02000,Editoriales de Libros,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Rudi Sazunic,33 Orientales 957,,1236,11,49252798,,,,-34.62572110,-58.42318300,localización precisa,CAL,2019
